Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name
SV Samson,Player,Delhi Daredevils,Sunrisers Hyderabad,0,1,Delhi Daredevils
P Kumar,Player,Gujarat Lions,Mumbai Indians,0,0,Mumbai Indians
M Kaif,Player,Rajasthan Royals,Deccan Chargers,0,1,Rajasthan Royals
KM Jadhav,Keeper,Delhi Daredevils,Mumbai Indians,0,0,Mumbai Indians
MK Pandey,Player,Mumbai Indians,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
TG Southee,Player,Chennai Super Kings,Kolkata Knight Riders,0,1,Chennai Super Kings
S Dhawan,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Royal Challengers Bangalore
BB McCullum,Player,Kochi Tuskers Kerala,Delhi Daredevils,0,0,Kochi Tuskers Kerala
KH Pandya,Player,Mumbai Indians,Sunrisers Hyderabad,0,1,Mumbai Indians
DPMD Jayawardene,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
P Kumar,Player,Gujarat Lions,Rising Pune Supergiants,0,0,Rising Pune Supergiants
Imran Tahir,Player,Rising Pune Supergiants,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
MV Boucher,Keeper,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
JH Kallis,Player,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,Kolkata Knight Riders
IC Pandey,Player,Chennai Super Kings,Sunrisers Hyderabad,0,1,Chennai Super Kings
S Nadeem,Player,Delhi Daredevils,Gujarat Lions,0,1,Delhi Daredevils
AB de Villiers,Keeper,Royal Challengers Bangalore,Kochi Tuskers Kerala,1,0,Kochi Tuskers Kerala
JJ Bumrah,Player,Mumbai Indians,Sunrisers Hyderabad,1,1,Mumbai Indians
GJ Bailey,Captain,Kings XI Punjab,Delhi Daredevils,0,3,Delhi Daredevils
SK Trivedi,Player,Rajasthan Royals,Chennai Super Kings,0,1,Rajasthan Royals
Mohammed Shami,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Rajasthan Royals
M Manhas,Player,Pune Warriors,Mumbai Indians,0,0,Pune Warriors
YK Pathan,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
M Muralitharan,Player,Chennai Super Kings,Kolkata Knight Riders,0,1,Chennai Super Kings
SL Malinga,Player,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
SK Raina,Player,Chennai Super Kings,Delhi Daredevils,0,1,Chennai Super Kings
DPMD Jayawardene,Captain,Kochi Tuskers Kerala,Rajasthan Royals,0,3,Kochi Tuskers Kerala
DJ Hooda,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
M Vohra,Player,Kings XI Punjab,Sunrisers Hyderabad,0,1,Kings XI Punjab
SV Samson,Player,Delhi Daredevils,Gujarat Lions,0,0,Gujarat Lions
F du Plessis,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
SS Tiwary,Player,Rising Pune Supergiants,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
PA Patel,Keeper,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
Sandeep Sharma,Player,Kings XI Punjab,Sunrisers Hyderabad,0,1,Kings XI Punjab
R Ashwin,Player,Chennai Super Kings,Deccan Chargers,0,1,Chennai Super Kings
UBT Chand,Player,Mumbai Indians,Kings XI Punjab,0,0,Kings XI Punjab
SL Malinga,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
Yuvraj Singh,Captain,Kings XI Punjab,Deccan Chargers,1,3,Deccan Chargers
S Nadeem,Player,Delhi Daredevils,Deccan Chargers,0,0,Deccan Chargers
L Balaji,Player,Chennai Super Kings,Deccan Chargers,0,0,Chennai Super Kings
JJ Bumrah,Player,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
DL Vettori,Captain,Royal Challengers Bangalore,Kochi Tuskers Kerala,0,3,Kochi Tuskers Kerala
JP Faulkner,Player,Gujarat Lions,Sunrisers Hyderabad,0,0,Gujarat Lions
MK Pandey,Player,Pune Warriors,Royal Challengers Bangalore,0,0,Pune Warriors
JC Buttler,Player,Mumbai Indians,Rising Pune Supergiants,0,1,Mumbai Indians
DA Miller,Player,Kings XI Punjab,Rising Pune Supergiants,0,0,Kings XI Punjab
DP Nannes,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
KA Pollard,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
AC Gilchrist,CaptainKeeper,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
YK Pathan,Player,Kolkata Knight Riders,Rising Pune Supergiants,0,0,Rising Pune Supergiants
BB McCullum,Player,Gujarat Lions,Kings XI Punjab,0,0,Gujarat Lions
AB Dinda,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
NM Coulter-Nile,Player,Kolkata Knight Riders,Sunrisers Hyderabad,1,0,Sunrisers Hyderabad
S Dhawan,Player,Deccan Chargers,Pune Warriors,0,1,Deccan Chargers
KK Nair,Player,Delhi Daredevils,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
AM Rahane,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
Harbhajan Singh,Player,Mumbai Indians,Deccan Chargers,1,1,Deccan Chargers
P Awana,Player,Kings XI Punjab,Delhi Daredevils,0,0,Kings XI Punjab
SE Marsh,Player,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
BJ Hodge,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Kolkata Knight Riders
MA Starc,Player,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
STR Binny,Player,Rajasthan Royals,Mumbai Indians,0,1,Rajasthan Royals
A Mishra,Player,Sunrisers Hyderabad,Mumbai Indians,0,0,Mumbai Indians
Iqbal Abdulla,Player,Kolkata Knight Riders,Rajasthan Royals,0,1,Kolkata Knight Riders
MS Gony,Player,Deccan Chargers,Chennai Super Kings,0,0,Deccan Chargers
R Ashwin,Player,Rising Pune Supergiants,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
MS Bisla,Keeper,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
B Kumar,Player,Pune Warriors,Deccan Chargers,0,0,Pune Warriors
PP Chawla,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Kings XI Punjab
R Bhatia,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
V Kohli,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
BB McCullum,Captain,Kolkata Knight Riders,Delhi Daredevils,0,3,Delhi Daredevils
KL Rahul,Keeper,Royal Challengers Bangalore,Mumbai Indians,0,1,Royal Challengers Bangalore
KC Sangakkara,CaptainKeeper,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
DB Das,Player,Kolkata Knight Riders,Kings XI Punjab,0,1,Kolkata Knight Riders
S Dhawan,Captain,Sunrisers Hyderabad,Delhi Daredevils,0,3,Delhi Daredevils
SP Goswami,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Royal Challengers Bangalore
UT Yadav,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
SK Trivedi,Player,Rajasthan Royals,Chennai Super Kings,0,0,Chennai Super Kings
RG Sharma,Player,Deccan Chargers,Chennai Super Kings,0,0,Chennai Super Kings
Azhar Mahmood,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
UT Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kolkata Knight Riders
GC Smith,Player,Rajasthan Royals,Delhi Daredevils,0,0,Rajasthan Royals
B Kumar,Player,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Sunrisers Hyderabad
MM Patel,Player,Mumbai Indians,Deccan Chargers,0,1,Mumbai Indians
DP Nannes,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
NV Ojha,Keeper,Rajasthan Royals,Deccan Chargers,0,0,Deccan Chargers
Y Venugopal Rao,Player,Deccan Chargers,Rajasthan Royals,0,0,Deccan Chargers
KD Karthik,Keeper,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
KP Pietersen,Captain,Royal Challengers Bangalore,Chennai Super Kings,0,3,Royal Challengers Bangalore
SE Marsh,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
RG Sharma,Player,Deccan Chargers,Delhi Daredevils,0,0,Delhi Daredevils
S Sreesanth,Player,Kings XI Punjab,Rajasthan Royals,0,0,Rajasthan Royals
DJ Hussey,Player,Kings XI Punjab,Rajasthan Royals,0,1,Kings XI Punjab
GB Hogg,Player,Rajasthan Royals,Delhi Daredevils,0,0,Delhi Daredevils
ST Jayasuriya,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
AB de Villiers,Player,Royal Challengers Bangalore,Rising Pune Supergiants,0,1,Royal Challengers Bangalore
YS Chahal,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
DJ Hooda,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
SV Samson,Player,Delhi Daredevils,Gujarat Lions,0,1,Delhi Daredevils
V Kohli,Captain,Royal Challengers Bangalore,Deccan Chargers,0,3,Deccan Chargers
BB McCullum,Captain,Kolkata Knight Riders,Rajasthan Royals,0,3,Kolkata Knight Riders
A Mishra,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Delhi Daredevils
A Nehra,Player,Delhi Daredevils,Kings XI Punjab,0,0,Kings XI Punjab
SK Raina,Captain,Gujarat Lions,Delhi Daredevils,0,3,Delhi Daredevils
AM Rahane,Player,Rising Pune Supergiants,Mumbai Indians,0,0,Rising Pune Supergiants
AB de Villiers,Player,Royal Challengers Bangalore,Delhi Daredevils,0,1,Royal Challengers Bangalore
S Badrinath,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
NV Ojha,Keeper,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SP Narine,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
SA Yadav,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
PP Chawla,Player,Kings XI Punjab,Mumbai Indians,0,0,Kings XI Punjab
SP Narine,Player,Kolkata Knight Riders,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
KK Nair,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
CJ Anderson,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Kolkata Knight Riders
L Balaji,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
MS Dhoni,CaptainKeeper,Chennai Super Kings,Delhi Daredevils,1,1,Chennai Super Kings
AB de Villiers,Player,Delhi Daredevils,Chennai Super Kings,0,1,Delhi Daredevils
SP Goswami,Keeper,Rajasthan Royals,Mumbai Indians,0,0,Mumbai Indians
RA Jadeja,Player,Gujarat Lions,Kings XI Punjab,0,0,Kings XI Punjab
NM Coulter-Nile,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
R Sathish,Player,Mumbai Indians,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SS Tiwary,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
SL Malinga,Player,Mumbai Indians,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
R Vinay Kumar,Player,Kochi Tuskers Kerala,Delhi Daredevils,0,0,Kochi Tuskers Kerala
DS Kulkarni,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
V Sehwag,Captain,Delhi Daredevils,Deccan Chargers,0,3,Delhi Daredevils
S Sohal,Player,Deccan Chargers,Mumbai Indians,0,1,Deccan Chargers
Q de Kock,Keeper,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
EJG Morgan,Player,Kolkata Knight Riders,Pune Warriors,0,0,Pune Warriors
SE Marsh,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
JJ Bumrah,Player,Mumbai Indians,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
S Badrinath,Player,Chennai Super Kings,Pune Warriors,0,1,Chennai Super Kings
MK Pandey,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
GB Hogg,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
V Sehwag,Player,Delhi Daredevils,Rajasthan Royals,1,0,Rajasthan Royals
RV Uthappa,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
KC Sangakkara,CaptainKeeper,Kings XI Punjab,Rajasthan Royals,0,1,Kings XI Punjab
DB Ravi Teja,Player,Deccan Chargers,Kings XI Punjab,0,1,Deccan Chargers
S Badrinath,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
KA Pollard,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
TM Dilshan,Player,Royal Challengers Bangalore,Pune Warriors,0,1,Royal Challengers Bangalore
Z Khan,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
DR Smith,Player,Deccan Chargers,Delhi Daredevils,0,0,Deccan Chargers
BB McCullum,Player,Chennai Super Kings,Delhi Daredevils,0,1,Chennai Super Kings
F du Plessis,Player,Rising Pune Supergiants,Kolkata Knight Riders,0,0,Rising Pune Supergiants
OA Shah,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
JP Duminy,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Delhi Daredevils
JJ Bumrah,Player,Mumbai Indians,Rising Pune Supergiants,0,1,Mumbai Indians
DL Vettori,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
RA Jadeja,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
SL Malinga,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
KC Sangakkara,Captain,Deccan Chargers,Pune Warriors,1,3,Deccan Chargers
SE Marsh,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
DA Warner,Captain,Sunrisers Hyderabad,Gujarat Lions,0,3,Gujarat Lions
MG Johnson,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kings XI Punjab
AS Raut,Player,Rajasthan Royals,Delhi Daredevils,0,1,Rajasthan Royals
PA Patel,Player,Chennai Super Kings,Mumbai Indians,0,0,Chennai Super Kings
P Kumar,Player,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Sunrisers Hyderabad
DA Warner,Captain,Sunrisers Hyderabad,Royal Challengers Bangalore,0,3,Sunrisers Hyderabad
Y Nagar,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
JEC Franklin,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
DA Warner,Player,Delhi Daredevils,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
MM Patel,Player,Mumbai Indians,Pune Warriors,1,1,Mumbai Indians
PA Patel,Keeper,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
AC Gilchrist,CaptainKeeper,Deccan Chargers,Chennai Super Kings,0,0,Chennai Super Kings
KV Sharma,Player,Sunrisers Hyderabad,Delhi Daredevils,0,0,Sunrisers Hyderabad
SC Ganguly,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Kolkata Knight Riders
LRPL Taylor,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
EJG Morgan,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
V Kohli,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
SR Watson,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
Q de Kock,Player,Sunrisers Hyderabad,Pune Warriors,0,0,Pune Warriors
RG Sharma,Player,Deccan Chargers,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
CL White,Captain,Deccan Chargers,Kings XI Punjab,0,3,Kings XI Punjab
SK Warne,Captain,Rajasthan Royals,Kolkata Knight Riders,0,3,Kolkata Knight Riders
MS Dhoni,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
B Kumar,Player,Sunrisers Hyderabad,Kings XI Punjab,0,0,Kings XI Punjab
DJ Bravo,Player,Chennai Super Kings,Kochi Tuskers Kerala,0,1,Chennai Super Kings
AL Menaria,Player,Rajasthan Royals,Deccan Chargers,0,0,Deccan Chargers
TM Dilshan,Player,Delhi Daredevils,Mumbai Indians,0,0,Delhi Daredevils
Azhar Mahmood,Player,Kings XI Punjab,Chennai Super Kings,0,0,Kings XI Punjab
AB Agarkar,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
BB McCullum,Keeper,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
BJ Hodge,Player,Rajasthan Royals,Pune Warriors,0,1,Rajasthan Royals
GJ Bailey,Captain,Kings XI Punjab,Sunrisers Hyderabad,0,3,Sunrisers Hyderabad
NV Ojha,Keeper,Sunrisers Hyderabad,Mumbai Indians,0,0,Mumbai Indians
Yuvraj Singh,Captain,Kings XI Punjab,Deccan Chargers,0,3,Deccan Chargers
SE Marsh,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
KM Jadhav,Keeper,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
KH Pandya,Player,Mumbai Indians,Rising Pune Supergiants,1,0,Mumbai Indians
SA Yadav,Player,Kolkata Knight Riders,Gujarat Lions,0,0,Gujarat Lions
JP Faulkner,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
Iqbal Abdulla,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
AC Gilchrist,CaptainKeeper,Deccan Chargers,Mumbai Indians,0,0,Deccan Chargers
MK Tiwary,Player,Rising Pune Supergiants,Royal Challengers Bangalore,0,0,Rising Pune Supergiants
JD Ryder,Player,Royal Challengers Bangalore,Kings XI Punjab,0,0,Royal Challengers Bangalore
KH Pandya,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
SC Ganguly,Captain,Kolkata Knight Riders,Chennai Super Kings,0,4,Kolkata Knight Riders
S Nadeem,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
HH Pandya,Player,Mumbai Indians,Gujarat Lions,0,1,Mumbai Indians
KD Karthik,Keeper,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
MS Bisla,Keeper,Kolkata Knight Riders,Sunrisers Hyderabad,0,1,Kolkata Knight Riders
JH Kallis,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
STR Binny,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,Royal Challengers Bangalore
YK Pathan,Player,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
MS Dhoni,CaptainKeeper,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
AB Agarkar,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
V Sehwag,Captain,Delhi Daredevils,Mumbai Indians,0,3,Mumbai Indians
RA Jadeja,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SR Tendulkar,Captain,Mumbai Indians,Delhi Daredevils,1,3,Delhi Daredevils
DR Smith,Player,Gujarat Lions,Kolkata Knight Riders,0,0,Kolkata Knight Riders
WP Saha,Keeper,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
Mandeep Singh,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
YK Pathan,Player,Kolkata Knight Riders,Kings XI Punjab,0,1,Kolkata Knight Riders
P Kumar,Player,Royal Challengers Bangalore,Kings XI Punjab,0,0,Kings XI Punjab
A Ashish Reddy,Player,Sunrisers Hyderabad,Pune Warriors,0,0,Pune Warriors
S Badrinath,Player,Chennai Super Kings,Mumbai Indians,0,0,Chennai Super Kings
MEK Hussey,Player,Chennai Super Kings,Kolkata Knight Riders,1,1,Chennai Super Kings
DS Kulkarni,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
PP Chawla,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Kolkata Knight Riders
DJG Sammy,Player,Sunrisers Hyderabad,Chennai Super Kings,0,0,Sunrisers Hyderabad
DW Steyn,Player,Royal Challengers Bangalore,Deccan Chargers,0,1,Royal Challengers Bangalore
R Bhatia,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Rajasthan Royals
AB Agarkar,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
MS Dhoni,CaptainKeeper,Chennai Super Kings,Pune Warriors,0,0,Pune Warriors
SE Marsh,Player,Kings XI Punjab,Sunrisers Hyderabad,0,1,Kings XI Punjab
PV Tambe,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
SL Malinga,Player,Mumbai Indians,Delhi Daredevils,0,1,Mumbai Indians
DL Vettori,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
V Kohli,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Royal Challengers Bangalore
LR Shukla,Player,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
YK Pathan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,Kolkata Knight Riders
Azhar Mahmood,Player,Kings XI Punjab,Rajasthan Royals,0,1,Kings XI Punjab
PP Chawla,Player,Kings XI Punjab,Delhi Daredevils,0,1,Kings XI Punjab
MM Patel,Player,Mumbai Indians,Pune Warriors,0,1,Pune Warriors
VVS Laxman,Captain,Deccan Chargers,Royal Challengers Bangalore,0,3,Royal Challengers Bangalore
MV Boucher,Keeper,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
PP Chawla,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
DB Ravi Teja,Player,Deccan Chargers,Pune Warriors,0,1,Deccan Chargers
SS Iyer,Player,Delhi Daredevils,Rajasthan Royals,0,0,Rajasthan Royals
Harbhajan Singh,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Mumbai Indians
KA Pollard,Player,Mumbai Indians,Sunrisers Hyderabad,1,1,Mumbai Indians
MS Bisla,Keeper,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
SK Raina,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Chennai Super Kings
P Kumar,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
AD Mathews,Player,Pune Warriors,Kings XI Punjab,0,0,Kings XI Punjab
Sandeep Sharma,Player,Kings XI Punjab,Mumbai Indians,0,0,Kings XI Punjab
Iqbal Abdulla,Player,Royal Challengers Bangalore,Rising Pune Supergiants,0,0,Rising Pune Supergiants
SV Samson,Player,Delhi Daredevils,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
M Manhas,Player,Pune Warriors,Delhi Daredevils,0,0,Delhi Daredevils
P Kumar,Player,Kings XI Punjab,Chennai Super Kings,0,0,Chennai Super Kings
S Anirudha,Player,Chennai Super Kings,Rajasthan Royals,0,1,Chennai Super Kings
IK Pathan,Player,Kings XI Punjab,Rajasthan Royals,0,0,Kings XI Punjab
A Kumble,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,0,3,Kolkata Knight Riders
SS Iyer,Player,Delhi Daredevils,Chennai Super Kings,0,0,Delhi Daredevils
Mandeep Singh,Player,Royal Challengers Bangalore,Kings XI Punjab,0,0,Kings XI Punjab
KL Rahul,Player,Sunrisers Hyderabad,Delhi Daredevils,0,0,Sunrisers Hyderabad
PP Chawla,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,Kolkata Knight Riders
LRPL Taylor,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
UT Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
DS Kulkarni,Player,Gujarat Lions,Kolkata Knight Riders,0,0,Gujarat Lions
DJ Hooda,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Rajasthan Royals
Harbhajan Singh,Player,Mumbai Indians,Kochi Tuskers Kerala,0,1,Mumbai Indians
A Mishra,Player,Sunrisers Hyderabad,Kings XI Punjab,0,0,Kings XI Punjab
Shakib Al Hasan,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
WP Saha,Keeper,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
SK Raina,Player,Chennai Super Kings,Delhi Daredevils,0,1,Chennai Super Kings
P Kumar,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
SK Trivedi,Player,Rajasthan Royals,Pune Warriors,0,0,Pune Warriors
MG Johnson,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
TL Suman,Player,Deccan Chargers,Chennai Super Kings,0,0,Chennai Super Kings
