Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name,
KA Pollard,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
CJ Anderson,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
JJ Bumrah,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
LMP Simmons,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Chennai Super Kings,
BB McCullum,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
DJ Hussey,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Mumbai Indians,TRUE,0,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
A Nehra,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
DR Smith,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
IC Pandey,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
MM Sharma,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Chennai Super Kings,
BB McCullum,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
DJ Hussey,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
A Nehra,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
DR Smith,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
IC Pandey,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
MM Sharma,Player,Chennai Super Kings,Kings XI Punjab,FALSE,0,Chennai Super Kings,
V Sehwag,Player,Kings XI Punjab,Chennai Super Kings,TRUE,0,Chennai Super Kings,
WP Saha,Keeper,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
GJ Bailey,Captain,Kings XI Punjab,Chennai Super Kings,FALSE,3,Chennai Super Kings,
GJ Maxwell,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DA Miller,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
P Awana,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
M Vohra,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
MG Johnson,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Sandeep Sharma,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
AR Patel,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Karanveer Singh,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
YK Pathan,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Kings XI Punjab,FALSE,3,Kolkata Knight Riders,
RV Uthappa,Keeper,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
PP Chawla,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
MK Pandey,Player,Kolkata Knight Riders,Kings XI Punjab,TRUE,0,Kolkata Knight Riders,
M Morkel,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
UT Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
Shakib Al Hasan,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
RN ten Doeschate,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
SA Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kolkata Knight Riders,
V Sehwag,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
WP Saha,Keeper,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
L Balaji,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
GJ Bailey,Captain,Kings XI Punjab,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,
GJ Maxwell,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DA Miller,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
P Awana,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
M Vohra,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
MG Johnson,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AR Patel,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
Karanveer Singh,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
Harbhajan Singh,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
RG Sharma,Captain,Mumbai Indians,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,
R Vinay Kumar,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
PP Ojha,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
SL Malinga,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AP Tare,Keeper,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AT Rayudu,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
KA Pollard,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AJ Finch,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
CJ Anderson,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
JJ Bumrah,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YK Pathan,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Mumbai Indians,FALSE,4,Kolkata Knight Riders,
RV Uthappa,Keeper,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
PP Chawla,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
MK Pandey,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
M Morkel,Player,Kolkata Knight Riders,Mumbai Indians,TRUE,1,Kolkata Knight Riders,
UT Yadav,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
Shakib Al Hasan,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
SA Yadav,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
AD Russell,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,
Yuvraj Singh,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
JA Morkel,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
A Mishra,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
JP Duminy,Captain,Delhi Daredevils,Chennai Super Kings,FALSE,3,Chennai Super Kings,
KM Jadhav,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
MA Agarwal,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
CM Gautam,Keeper,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
NM Coulter-Nile,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Imran Tahir,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
SS Iyer,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DJ Muthuswami,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,
BB McCullum,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
DJ Bravo,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
A Nehra,Player,Chennai Super Kings,Delhi Daredevils,TRUE,1,Chennai Super Kings,
DR Smith,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
IC Pandey,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
MM Sharma,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,
DS Kulkarni,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
AM Rahane,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
STR Binny,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
SPD Smith,Captain,Rajasthan Royals,Kings XI Punjab,FALSE,3,Kings XI Punjab,
JP Faulkner,Player,Rajasthan Royals,Kings XI Punjab,TRUE,0,Kings XI Punjab,
KK Nair,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
CH Morris,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
SV Samson,Keeper,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
PV Tambe,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
TG Southee,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
DJ Hooda,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,
V Sehwag,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
WP Saha,Keeper,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
M Vijay,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
GJ Bailey,Captain,Kings XI Punjab,Rajasthan Royals,FALSE,3,Kings XI Punjab,
GJ Maxwell,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
DA Miller,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
MG Johnson,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
Sandeep Sharma,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
AR Patel,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
Karanveer Singh,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
Anureet Singh,Player,Kings XI Punjab,Rajasthan Royals,FALSE,0,Kings XI Punjab,
BB McCullum,Player,Chennai Super Kings,Sunrisers Hyderabad,TRUE,1,Chennai Super Kings,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
DJ Bravo,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
A Nehra,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
DR Smith,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
IC Pandey,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
MM Sharma,Player,Chennai Super Kings,Sunrisers Hyderabad,FALSE,1,Chennai Super Kings,
S Dhawan,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
I Sharma,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
RS Bopara,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
KV Sharma,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
NV Ojha,Keeper,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DA Warner,Captain,Sunrisers Hyderabad,Chennai Super Kings,FALSE,3,Chennai Super Kings,
B Kumar,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
KL Rahul,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Parvez Rasool,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
KS Williamson,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
TA Boult,Player,Sunrisers Hyderabad,Chennai Super Kings,FALSE,0,Chennai Super Kings,
V Kohli,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,
KD Karthik,Keeper,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AB de Villiers,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
CH Gayle,Player,Royal Challengers Bangalore,Kolkata Knight Riders,TRUE,0,Kolkata Knight Riders,
Mandeep Singh,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AN Ahmed,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
VR Aaron,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
HV Patel,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DJG Sammy,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YS Chahal,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
SA Abbott,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
YK Pathan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,4,Kolkata Knight Riders,
RV Uthappa,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
PP Chawla,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
MK Pandey,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
M Morkel,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
Shakib Al Hasan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
SA Yadav,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
AD Russell,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
KC Cariappa,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
Yuvraj Singh,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
MK Tiwary,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
A Mishra,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
JP Duminy,Captain,Delhi Daredevils,Rajasthan Royals,FALSE,4,Delhi Daredevils,
AD Mathews,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
KM Jadhav,Keeper,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
MA Agarwal,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
JD Unadkat,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
NM Coulter-Nile,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
Imran Tahir,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
SS Iyer,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
DS Kulkarni,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
AM Rahane,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
STR Binny,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
SPD Smith,Captain,Rajasthan Royals,Delhi Daredevils,FALSE,3,Delhi Daredevils,
JP Faulkner,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
KK Nair,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
CH Morris,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
SV Samson,Keeper,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
PV Tambe,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
TG Southee,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
DJ Hooda,Player,Rajasthan Royals,Delhi Daredevils,TRUE,0,Delhi Daredevils,
Harbhajan Singh,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
RG Sharma,Captain,Mumbai Indians,Kings XI Punjab,FALSE,4,Mumbai Indians,
R Vinay Kumar,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
SL Malinga,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
AP Tare,Keeper,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
AT Rayudu,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
KA Pollard,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
AJ Finch,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
CJ Anderson,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
J Suchith,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
P Suyal,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,
V Sehwag,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
WP Saha,Keeper,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
M Vijay,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
GJ Bailey,Captain,Kings XI Punjab,Mumbai Indians,TRUE,3,Mumbai Indians,
GJ Maxwell,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
DA Miller,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
R Dhawan,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
MG Johnson,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
Sandeep Sharma,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
AR Patel,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
Anureet Singh,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
V Kohli,Captain,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,4,Royal Challengers Bangalore,
KD Karthik,Keeper,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
AB de Villiers,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
CH Gayle,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
Mandeep Singh,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
AN Ahmed,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
VR Aaron,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
HV Patel,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
DJG Sammy,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
YS Chahal,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
SA Abbott,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,FALSE,1,Royal Challengers Bangalore,
P Kumar,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
S Dhawan,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
RS Bopara,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
KV Sharma,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
NV Ojha,Keeper,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
DA Warner,Captain,Sunrisers Hyderabad,Royal Challengers Bangalore,TRUE,3,Royal Challengers Bangalore,
B Kumar,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
A Ashish Reddy,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
KL Rahul,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
KS Williamson,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
TA Boult,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,
PA Patel,Keeper,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
RG Sharma,Captain,Mumbai Indians,Rajasthan Royals,FALSE,3,Rajasthan Royals,
R Vinay Kumar,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
SL Malinga,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
KA Pollard,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
AJ Finch,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
UBT Chand,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
CJ Anderson,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
S Gopal,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
J Suchith,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
P Suyal,Player,Mumbai Indians,Rajasthan Royals,FALSE,0,Rajasthan Royals,
DS Kulkarni,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
AM Rahane,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
STR Binny,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
SPD Smith,Captain,Rajasthan Royals,Mumbai Indians,TRUE,3,Rajasthan Royals,
JP Faulkner,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
KK Nair,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
CH Morris,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
SV Samson,Keeper,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
PV Tambe,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
TG Southee,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
DJ Hooda,Player,Rajasthan Royals,Mumbai Indians,FALSE,0,Rajasthan Royals,
BB McCullum,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
SK Raina,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
RA Jadeja,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DJ Bravo,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
